,Wolves,Sheep,Grass
0,6,70,184
1,7,111,171
2,10,162,146
3,14,212,127
4,18,235,97
5,22,269,82
6,27,233,62
7,34,187,46
8,41,161,39
9,60,131,45
10,66,101,47
11,72,72,45
12,77,44,48
13,89,41,59
14,89,21,61
15,68,15,71
16,67,21,78
17,72,10,89
18,49,14,101
19,38,12,111
20,32,4,122
21,22,6,143
22,13,6,176
23,17,7,214
24,16,4,252
25,12,5,274
26,12,4,299
27,5,7,320
28,5,12,330
29,6,18,337
30,2,23,339
31,2,42,337
32,0,62,331
33,0,83,317
34,0,96,304
35,0,122,279
36,0,139,249
37,0,175,213
38,0,181,175
39,0,196,152
40,0,236,123
41,0,222,86
42,0,222,63
43,0,204,43
44,0,158,22
45,0,154,13
46,0,138,11
47,0,78,12
48,0,32,17
49,0,8,22
50,0,0,32
51,0,0,42
52,0,0,54
53,0,0,70
54,0,0,89
55,0,0,117
56,0,0,148
57,0,0,186
58,0,0,225
59,0,0,248
60,0,0,279
61,0,0,316
62,0,0,341
63,0,0,362
64,0,0,384
65,0,0,394
66,0,0,399
67,0,0,400
68,0,0,400
69,0,0,400
70,0,0,400
71,0,0,400
72,0,0,400
73,0,0,400
74,0,0,400
75,0,0,400
76,0,0,400
77,0,0,400
78,0,0,400
79,0,0,400
80,0,0,400
81,0,0,400
82,0,0,400
83,0,0,400
84,0,0,400
85,0,0,400
86,0,0,400
87,0,0,400
88,0,0,400
89,0,0,400
90,0,0,400
91,0,0,400
92,0,0,400
93,0,0,400
94,0,0,400
95,0,0,400
96,0,0,400
97,0,0,400
98,0,0,400
99,0,0,400
100,0,0,400
101,0,0,400
102,0,0,400
103,0,0,400
104,0,0,400
105,0,0,400
106,0,0,400
107,0,0,400
108,0,0,400
109,0,0,400
110,0,0,400
111,0,0,400
112,0,0,400
113,0,0,400
114,0,0,400
115,0,0,400
116,0,0,400
117,0,0,400
118,0,0,400
119,0,0,400
120,0,0,400
121,0,0,400
122,0,0,400
123,0,0,400
124,0,0,400
125,0,0,400
126,0,0,400
127,0,0,400
128,0,0,400
129,0,0,400
130,0,0,400
131,0,0,400
132,0,0,400
133,0,0,400
134,0,0,400
135,0,0,400
136,0,0,400
137,0,0,400
138,0,0,400
139,0,0,400
140,0,0,400
141,0,0,400
142,0,0,400
143,0,0,400
144,0,0,400
145,0,0,400
146,0,0,400
147,0,0,400
148,0,0,400
149,0,0,400
150,0,0,400
151,0,0,400
152,0,0,400
153,0,0,400
154,0,0,400
155,0,0,400
156,0,0,400
157,0,0,400
158,0,0,400
159,0,0,400
160,0,0,400
161,0,0,400
162,0,0,400
163,0,0,400
164,0,0,400
165,0,0,400
166,0,0,400
167,0,0,400
168,0,0,400
169,0,0,400
170,0,0,400
171,0,0,400
172,0,0,400
173,0,0,400
174,0,0,400
175,0,0,400
176,0,0,400
177,0,0,400
178,0,0,400
179,0,0,400
180,0,0,400
181,0,0,400
182,0,0,400
183,0,0,400
184,0,0,400
185,0,0,400
186,0,0,400
187,0,0,400
188,0,0,400
189,0,0,400
190,0,0,400
191,0,0,400
192,0,0,400
193,0,0,400
194,0,0,400
195,0,0,400
196,0,0,400
197,0,0,400
198,0,0,400
199,0,0,400
200,0,0,400
201,0,0,400
202,0,0,400
203,0,0,400
204,0,0,400
205,0,0,400
206,0,0,400
207,0,0,400
208,0,0,400
209,0,0,400
210,0,0,400
211,0,0,400
212,0,0,400
213,0,0,400
214,0,0,400
215,0,0,400
216,0,0,400
217,0,0,400
218,0,0,400
219,0,0,400
220,0,0,400
221,0,0,400
222,0,0,400
223,0,0,400
224,0,0,400
225,0,0,400
226,0,0,400
227,0,0,400
228,0,0,400
229,0,0,400
230,0,0,400
231,0,0,400
232,0,0,400
233,0,0,400
234,0,0,400
235,0,0,400
236,0,0,400
237,0,0,400
238,0,0,400
239,0,0,400
240,0,0,400
241,0,0,400
242,0,0,400
243,0,0,400
244,0,0,400
245,0,0,400
246,0,0,400
247,0,0,400
248,0,0,400
249,0,0,400
250,0,0,400
251,0,0,400
252,0,0,400
253,0,0,400
254,0,0,400
255,0,0,400
256,0,0,400
257,0,0,400
258,0,0,400
259,0,0,400
260,0,0,400
261,0,0,400
262,0,0,400
263,0,0,400
264,0,0,400
265,0,0,400
266,0,0,400
267,0,0,400
268,0,0,400
269,0,0,400
270,0,0,400
271,0,0,400
272,0,0,400
273,0,0,400
274,0,0,400
275,0,0,400
276,0,0,400
277,0,0,400
278,0,0,400
279,0,0,400
280,0,0,400
281,0,0,400
282,0,0,400
283,0,0,400
284,0,0,400
285,0,0,400
286,0,0,400
287,0,0,400
288,0,0,400
289,0,0,400
290,0,0,400
291,0,0,400
292,0,0,400
293,0,0,400
294,0,0,400
295,0,0,400
296,0,0,400
297,0,0,400
298,0,0,400
299,0,0,400
300,0,0,400
