,Wolves,Sheep,Grass
0,50,85,194
1,58,133,158
2,60,158,123
3,66,133,87
4,72,58,75
5,75,27,72
6,80,12,68
7,88,2,75
8,96,0,81
9,111,0,89
10,111,0,94
11,112,0,101
12,120,0,103
13,126,0,109
14,125,0,113
15,116,0,117
16,114,0,121
17,108,0,129
18,104,0,136
19,111,0,140
20,91,0,146
21,84,0,155
22,72,0,161
23,72,0,165
24,68,0,170
25,74,0,176
26,63,0,180
27,63,0,187
28,65,0,190
29,54,0,193
30,40,0,199
31,37,0,210
32,25,0,213
33,21,0,213
34,20,0,221
35,19,0,225
36,19,0,230
37,11,0,233
38,4,0,238
39,3,0,242
40,3,0,251
41,2,0,289
42,2,0,331
43,2,0,369
44,3,0,384
45,3,0,394
46,4,0,399
47,2,0,400
48,2,0,400
49,2,0,400
50,2,0,400
51,0,0,400
52,0,0,400
53,0,0,400
54,0,0,400
55,0,0,400
56,0,0,400
57,0,0,400
58,0,0,400
59,0,0,400
60,0,0,400
61,0,0,400
62,0,0,400
63,0,0,400
64,0,0,400
65,0,0,400
66,0,0,400
67,0,0,400
68,0,0,400
69,0,0,400
70,0,0,400
71,0,0,400
72,0,0,400
73,0,0,400
74,0,0,400
75,0,0,400
76,0,0,400
77,0,0,400
78,0,0,400
79,0,0,400
80,0,0,400
81,0,0,400
82,0,0,400
83,0,0,400
84,0,0,400
85,0,0,400
86,0,0,400
87,0,0,400
88,0,0,400
89,0,0,400
90,0,0,400
91,0,0,400
92,0,0,400
93,0,0,400
94,0,0,400
95,0,0,400
96,0,0,400
97,0,0,400
98,0,0,400
99,0,0,400
100,0,0,400
101,0,0,400
102,0,0,400
103,0,0,400
104,0,0,400
105,0,0,400
106,0,0,400
107,0,0,400
108,0,0,400
109,0,0,400
110,0,0,400
111,0,0,400
112,0,0,400
113,0,0,400
114,0,0,400
115,0,0,400
116,0,0,400
117,0,0,400
118,0,0,400
119,0,0,400
120,0,0,400
121,0,0,400
122,0,0,400
123,0,0,400
124,0,0,400
125,0,0,400
126,0,0,400
127,0,0,400
128,0,0,400
129,0,0,400
130,0,0,400
131,0,0,400
132,0,0,400
133,0,0,400
134,0,0,400
135,0,0,400
136,0,0,400
137,0,0,400
138,0,0,400
139,0,0,400
140,0,0,400
141,0,0,400
142,0,0,400
143,0,0,400
144,0,0,400
145,0,0,400
146,0,0,400
147,0,0,400
148,0,0,400
149,0,0,400
150,0,0,400
151,0,0,400
152,0,0,400
153,0,0,400
154,0,0,400
155,0,0,400
156,0,0,400
157,0,0,400
158,0,0,400
159,0,0,400
160,0,0,400
161,0,0,400
162,0,0,400
163,0,0,400
164,0,0,400
165,0,0,400
166,0,0,400
167,0,0,400
168,0,0,400
169,0,0,400
170,0,0,400
171,0,0,400
172,0,0,400
173,0,0,400
174,0,0,400
175,0,0,400
176,0,0,400
177,0,0,400
178,0,0,400
179,0,0,400
180,0,0,400
181,0,0,400
182,0,0,400
183,0,0,400
184,0,0,400
185,0,0,400
186,0,0,400
187,0,0,400
188,0,0,400
189,0,0,400
190,0,0,400
191,0,0,400
192,0,0,400
193,0,0,400
194,0,0,400
195,0,0,400
196,0,0,400
197,0,0,400
198,0,0,400
199,0,0,400
200,0,0,400
201,0,0,400
202,0,0,400
203,0,0,400
204,0,0,400
205,0,0,400
206,0,0,400
207,0,0,400
208,0,0,400
209,0,0,400
210,0,0,400
211,0,0,400
212,0,0,400
213,0,0,400
214,0,0,400
215,0,0,400
216,0,0,400
217,0,0,400
218,0,0,400
219,0,0,400
220,0,0,400
221,0,0,400
222,0,0,400
223,0,0,400
224,0,0,400
225,0,0,400
226,0,0,400
227,0,0,400
228,0,0,400
229,0,0,400
230,0,0,400
231,0,0,400
232,0,0,400
233,0,0,400
234,0,0,400
235,0,0,400
236,0,0,400
237,0,0,400
238,0,0,400
239,0,0,400
240,0,0,400
241,0,0,400
242,0,0,400
243,0,0,400
244,0,0,400
245,0,0,400
246,0,0,400
247,0,0,400
248,0,0,400
249,0,0,400
250,0,0,400
251,0,0,400
252,0,0,400
253,0,0,400
254,0,0,400
255,0,0,400
256,0,0,400
257,0,0,400
258,0,0,400
259,0,0,400
260,0,0,400
261,0,0,400
262,0,0,400
263,0,0,400
264,0,0,400
265,0,0,400
266,0,0,400
267,0,0,400
268,0,0,400
269,0,0,400
270,0,0,400
271,0,0,400
272,0,0,400
273,0,0,400
274,0,0,400
275,0,0,400
276,0,0,400
277,0,0,400
278,0,0,400
279,0,0,400
280,0,0,400
281,0,0,400
282,0,0,400
283,0,0,400
284,0,0,400
285,0,0,400
286,0,0,400
287,0,0,400
288,0,0,400
289,0,0,400
290,0,0,400
291,0,0,400
292,0,0,400
293,0,0,400
294,0,0,400
295,0,0,400
296,0,0,400
297,0,0,400
298,0,0,400
299,0,0,400
300,0,0,400
